"x0","x1","x2","fitness.5","fitness.4.5","fitness.4","fitness.3.5","fitness.3","fitness.2.5","fitness.2","fitness.1.5","fitness.1","fitness.0.5","fitness0","fitness0.5","fitness1","fitness1.5","fitness2","fitness2.5","fitness3","fitness3.5","fitness4","fitness4.5","fitness5","file"
-3.5,2.5,1.5,8.159,-7.746,8.353,-7.573,10.367,-10.267,17.686,-34.439,23.255,7.398,-12.792,4.995,-5.117,3.395,-2.361,2.637,-0.647,2.1,0.817,1.551,-27.704,"shubert"
-3.5,2.5,2,-5.675,5.388,-5.81,5.268,-7.211,7.141,-12.303,23.956,-16.176,-5.146,8.898,-3.474,3.559,-2.361,1.642,-1.834,0.45,-1.461,-0.569,-1.079,19.271,"shubert"
-3.5,2.5,2.5,6.338,-6.017,6.488,-5.882,8.053,-7.975,13.739,-26.752,18.064,5.747,-9.937,3.88,-3.975,2.637,-1.834,2.048,-0.503,1.632,0.635,1.205,-21.52,"shubert"
-3.5,2.5,3,-1.556,1.478,-1.593,1.444,-1.977,1.958,-3.374,6.569,-4.436,-1.411,2.44,-0.953,0.976,-0.647,0.45,-0.503,0.124,-0.401,-0.156,-0.296,5.284,"shubert"
-3.5,2.5,3.5,5.048,-4.793,5.168,-4.686,6.415,-6.353,10.944,-21.31,14.389,4.578,-7.915,3.091,-3.166,2.1,-1.461,1.632,-0.401,1.3,0.506,0.96,-17.142,"shubert"
-3.5,2.5,4,1.965,-1.865,2.011,-1.824,2.496,-2.472,4.259,-8.293,5.6,1.781,-3.08,1.203,-1.232,0.817,-0.569,0.635,-0.156,0.506,0.197,0.373,-6.671,"shubert"
-3.5,2.5,4.5,3.727,-3.539,3.816,-3.46,4.736,-4.69,8.08,-15.734,10.624,3.38,-5.844,2.282,-2.338,1.551,-1.079,1.205,-0.296,0.96,0.373,0.709,-12.657,"shubert"
-3.5,2.5,5,-66.584,63.219,-68.167,61.803,-84.607,83.787,-144.342,281.065,-189.787,-60.377,104.4,-40.764,41.761,-27.704,19.271,-21.52,5.284,-17.142,-6.671,-12.657,226.096,"shubert"
-3.5,3,-5,-4.815,4.572,-4.929,4.469,-6.118,6.059,-10.438,20.325,-13.724,-4.366,7.549,-2.948,3.02,-2.003,1.394,-1.556,0.382,-1.24,-0.482,-0.915,16.35,"shubert"
-3.5,3,-4.5,4.572,-4.34,4.68,-4.243,5.809,-5.753,9.91,-19.297,13.03,4.145,-7.168,2.799,-2.867,1.902,-1.323,1.478,-0.363,1.177,0.458,0.869,-15.523,"shubert"
-3.5,3,-4,-4.929,4.68,-5.047,4.575,-6.264,6.203,-10.686,20.808,-14.05,-4.47,7.729,-3.018,3.092,-2.051,1.427,-1.593,0.391,-1.269,-0.494,-0.937,16.738,"shubert"
-3.5,3,-3.5,4.469,-4.243,4.575,-4.148,5.679,-5.624,9.688,-18.865,12.738,4.052,-7.007,2.736,-2.803,1.859,-1.293,1.444,-0.355,1.151,0.448,0.85,-15.176,"shubert"
-3.5,3,-3,-6.118,5.809,-6.264,5.679,-7.774,7.699,-13.263,25.826,-17.439,-5.548,9.593,-3.746,3.837,-2.546,1.771,-1.977,0.486,-1.575,-0.613,-1.163,20.775,"shubert"
-3.5,3,-2.5,6.059,-5.753,6.203,-5.624,7.699,-7.624,13.135,-25.576,17.27,5.494,-9.5,3.709,-3.8,2.521,-1.754,1.958,-0.481,1.56,0.607,1.152,-20.574,"shubert"
-3.5,3,-2,-10.438,9.91,-10.686,9.688,-13.263,13.135,-22.627,44.06,-29.751,-9.465,16.366,-6.39,6.547,-4.343,3.021,-3.374,0.828,-2.687,-1.046,-1.984,35.443,"shubert"
-3.5,3,-1.5,20.325,-19.297,20.808,-18.865,25.826,-25.576,44.06,-85.794,57.932,18.43,-31.868,12.443,-12.748,8.457,-5.882,6.569,-1.613,5.233,2.036,3.863,-69.015,"shubert"
-3.5,3,-1,-13.724,13.03,-14.05,12.738,-17.439,17.27,-29.751,57.932,-39.118,-12.445,21.518,-8.402,8.608,-5.71,3.972,-4.436,1.089,-3.533,-1.375,-2.609,46.602,"shubert"
-3.5,3,-0.5,-4.366,4.145,-4.47,4.052,-5.548,5.494,-9.465,18.43,-12.445,-3.959,6.846,-2.673,2.738,-1.817,1.264,-1.411,0.346,-1.124,-0.437,-0.83,14.825,"shubert"
-3.5,3,0,7.549,-7.168,7.729,-7.007,9.593,-9.5,16.366,-31.868,21.518,6.846,-11.837,4.622,-4.735,3.141,-2.185,2.44,-0.599,1.944,0.756,1.435,-25.635,"shubert"
-3.5,3,0.5,-2.948,2.799,-3.018,2.736,-3.746,3.709,-6.39,12.443,-8.402,-2.673,4.622,-1.805,1.849,-1.226,0.853,-0.953,0.234,-0.759,-0.295,-0.56,10.01,"shubert"
-3.5,3,1,3.02,-2.867,3.092,-2.803,3.837,-3.8,6.547,-12.748,8.608,2.738,-4.735,1.849,-1.894,1.256,-0.874,0.976,-0.24,0.777,0.303,0.574,-10.254,"shubert"
-3.5,3,1.5,-2.003,1.902,-2.051,1.859,-2.546,2.521,-4.343,8.457,-5.71,-1.817,3.141,-1.226,1.256,-0.834,0.58,-0.647,0.159,-0.516,-0.201,-0.381,6.803,"shubert"
-3.5,3,2,1.394,-1.323,1.427,-1.293,1.771,-1.754,3.021,-5.882,3.972,1.264,-2.185,0.853,-0.874,0.58,-0.403,0.45,-0.111,0.359,0.14,0.265,-4.732,"shubert"
-3.5,3,2.5,-1.556,1.478,-1.593,1.444,-1.977,1.958,-3.374,6.569,-4.436,-1.411,2.44,-0.953,0.976,-0.647,0.45,-0.503,0.124,-0.401,-0.156,-0.296,5.284,"shubert"
-3.5,3,3,0.382,-0.363,0.391,-0.355,0.486,-0.481,0.828,-1.613,1.089,0.346,-0.599,0.234,-0.24,0.159,-0.111,0.124,-0.03,0.098,0.038,0.073,-1.298,"shubert"
-3.5,3,3.5,-1.24,1.177,-1.269,1.151,-1.575,1.56,-2.687,5.233,-3.533,-1.124,1.944,-0.759,0.777,-0.516,0.359,-0.401,0.098,-0.319,-0.124,-0.236,4.209,"shubert"
-3.5,3,4,-0.482,0.458,-0.494,0.448,-0.613,0.607,-1.046,2.036,-1.375,-0.437,0.756,-0.295,0.303,-0.201,0.14,-0.156,0.038,-0.124,-0.048,-0.092,1.638,"shubert"
-3.5,3,4.5,-0.915,0.869,-0.937,0.85,-1.163,1.152,-1.984,3.863,-2.609,-0.83,1.435,-0.56,0.574,-0.381,0.265,-0.296,0.073,-0.236,-0.092,-0.174,3.108,"shubert"
-3.5,3,5,16.35,-15.523,16.738,-15.176,20.775,-20.574,35.443,-69.015,46.602,14.825,-25.635,10.01,-10.254,6.803,-4.732,5.284,-1.298,4.209,1.638,3.108,-55.518,"shubert"
-3.5,3.5,-5,15.62,-14.83,15.991,-14.498,19.848,-19.655,33.86,-65.934,44.521,14.163,-24.491,9.563,-9.797,6.499,-4.521,5.048,-1.24,4.021,1.565,2.969,-53.039,"shubert"
-3.5,3.5,-4.5,-14.83,14.081,-15.183,13.765,-18.844,18.662,-32.149,62.601,-42.271,-13.448,23.253,-9.079,9.301,-6.17,4.292,-4.793,1.177,-3.818,-1.486,-2.819,50.358,"shubert"
-3.5,3.5,-4,15.991,-15.183,16.371,-14.843,20.319,-20.123,34.666,-67.502,45.58,14.5,-25.073,9.79,-10.03,6.653,-4.628,5.168,-1.269,4.117,1.602,3.04,-54.3,"shubert"
-3.5,3.5,-3.5,-14.498,13.765,-14.843,13.457,-18.422,18.244,-31.429,61.199,-41.324,-13.146,22.732,-8.876,9.093,-6.032,4.196,-4.686,1.151,-3.733,-1.453,-2.756,49.23,"shubert"
-3.5,3.5,-3,19.848,-18.844,20.319,-18.422,25.22,-24.975,43.026,-83.781,56.572,17.997,-31.12,12.151,-12.448,8.258,-5.744,6.415,-1.575,5.11,1.989,3.773,-67.395,"shubert"
-3.5,3.5,-2.5,-19.655,18.662,-20.123,18.244,-24.975,24.733,-42.609,82.969,-56.024,-17.823,30.818,-12.033,12.328,-8.178,5.689,-6.353,1.56,-5.06,-1.969,-3.736,66.742,"shubert"
-3.5,3.5,-2,33.86,-32.149,34.666,-31.429,43.026,-42.609,73.403,-142.932,96.513,30.704,-53.091,20.73,-21.237,14.088,-9.8,10.944,-2.687,8.717,3.393,6.436,-114.978,"shubert"
-3.5,3.5,-1.5,-65.934,62.601,-67.502,61.199,-83.781,82.969,-142.932,278.32,-187.932,-59.787,103.38,-40.366,41.353,-27.433,19.083,-21.31,5.233,-16.975,-6.606,-12.533,223.888,"shubert"
-3.5,3.5,-1,44.521,-42.271,45.58,-41.324,56.572,-56.024,96.513,-187.932,126.899,40.37,-69.806,27.257,-27.923,18.524,-12.885,14.389,-3.533,11.462,4.461,8.463,-151.178,"shubert"
-3.5,3.5,-0.5,14.163,-13.448,14.5,-13.146,17.997,-17.823,30.704,-59.787,40.37,12.843,-22.207,8.671,-8.883,5.893,-4.099,4.578,-1.124,3.646,1.419,2.692,-48.094,"shubert"
-3.5,3.5,0,-24.491,23.253,-25.073,22.732,-31.12,30.818,-53.091,103.38,-69.806,-22.207,38.4,-14.994,15.36,-10.19,7.088,-7.915,1.944,-6.305,-2.454,-4.655,83.162,"shubert"
-3.5,3.5,0.5,9.563,-9.079,9.79,-8.876,12.151,-12.033,20.73,-40.366,27.257,8.671,-14.994,5.854,-5.998,3.979,-2.768,3.091,-0.759,2.462,0.958,1.818,-32.472,"shubert"
-3.5,3.5,1,-9.797,9.301,-10.03,9.093,-12.448,12.328,-21.237,41.353,-27.923,-8.883,15.36,-5.998,6.144,-4.076,2.835,-3.166,0.777,-2.522,-0.982,-1.862,33.266,"shubert"
-3.5,3.5,1.5,6.499,-6.17,6.653,-6.032,8.258,-8.178,14.088,-27.433,18.524,5.893,-10.19,3.979,-4.076,2.704,-1.881,2.1,-0.516,1.673,0.651,1.235,-22.068,"shubert"
-3.5,3.5,2,-4.521,4.292,-4.628,4.196,-5.744,5.689,-9.8,19.083,-12.885,-4.099,7.088,-2.768,2.835,-1.881,1.308,-1.461,0.359,-1.164,-0.453,-0.859,15.35,"shubert"
-3.5,3.5,2.5,5.048,-4.793,5.168,-4.686,6.415,-6.353,10.944,-21.31,14.389,4.578,-7.915,3.091,-3.166,2.1,-1.461,1.632,-0.401,1.3,0.506,0.96,-17.142,"shubert"
-3.5,3.5,3,-1.24,1.177,-1.269,1.151,-1.575,1.56,-2.687,5.233,-3.533,-1.124,1.944,-0.759,0.777,-0.516,0.359,-0.401,0.098,-0.319,-0.124,-0.236,4.209,"shubert"
-3.5,3.5,3.5,4.021,-3.818,4.117,-3.733,5.11,-5.06,8.717,-16.975,11.462,3.646,-6.305,2.462,-2.522,1.673,-1.164,1.3,-0.319,1.035,0.403,0.764,-13.655,"shubert"
-3.5,3.5,4,1.565,-1.486,1.602,-1.453,1.989,-1.969,3.393,-6.606,4.461,1.419,-2.454,0.958,-0.982,0.651,-0.453,0.506,-0.124,0.403,0.157,0.297,-5.314,"shubert"
-3.5,3.5,4.5,2.969,-2.819,3.04,-2.756,3.773,-3.736,6.436,-12.533,8.463,2.692,-4.655,1.818,-1.862,1.235,-0.859,0.96,-0.236,0.764,0.297,0.564,-10.082,"shubert"
-3.5,3.5,5,-53.039,50.358,-54.3,49.23,-67.395,66.742,-114.978,223.888,-151.178,-48.094,83.162,-32.472,33.266,-22.068,15.35,-17.142,4.209,-13.655,-5.314,-10.082,180.101,"shubert"
-3.5,4,-5,6.079,-5.771,6.223,-5.642,7.724,-7.649,13.177,-25.659,17.326,5.512,-9.531,3.722,-3.813,2.529,-1.759,1.965,-0.482,1.565,0.609,1.155,-20.641,"shubert"
-3.5,4,-4.5,-5.771,5.48,-5.909,5.357,-7.334,7.263,-12.511,24.362,-16.451,-5.233,9.049,-3.533,3.62,-2.401,1.67,-1.865,0.458,-1.486,-0.578,-1.097,19.598,"shubert"
-3.5,4,-4,6.223,-5.909,6.371,-5.776,7.908,-7.831,13.491,-26.27,17.738,5.643,-9.758,3.81,-3.903,2.589,-1.801,2.011,-0.494,1.602,0.624,1.183,-21.132,"shubert"
-3.5,4,-3.5,-5.642,5.357,-5.776,5.237,-7.169,7.1,-12.231,23.817,-16.082,-5.116,8.847,-3.454,3.539,-2.348,1.633,-1.824,0.448,-1.453,-0.565,-1.073,19.159,"shubert"
-3.5,4,-3,7.724,-7.334,7.908,-7.169,9.815,-9.72,16.744,-32.605,22.016,7.004,-12.111,4.729,-4.845,3.214,-2.235,2.496,-0.613,1.989,0.774,1.468,-26.228,"shubert"
-3.5,4,-2.5,-7.649,7.263,-7.831,7.1,-9.72,9.626,-16.582,32.289,-21.803,-6.936,11.993,-4.683,4.798,-3.183,2.214,-2.472,0.607,-1.969,-0.766,-1.454,25.974,"shubert"
-3.5,4,-2,13.177,-12.511,13.491,-12.231,16.744,-16.582,28.566,-55.625,37.56,11.949,-20.661,8.068,-8.265,5.483,-3.814,4.259,-1.046,3.393,1.32,2.505,-44.746,"shubert"
-3.5,4,-1.5,-25.659,24.362,-26.27,23.817,-32.605,32.289,-55.625,108.314,-73.138,-23.267,40.232,-15.709,16.093,-10.676,7.426,-8.293,2.036,-6.606,-2.571,-4.878,87.13,"shubert"
-3.5,4,-1,17.326,-16.451,17.738,-16.082,22.016,-21.803,37.56,-73.138,49.385,15.711,-27.166,10.608,-10.867,7.209,-5.015,5.6,-1.375,4.461,1.736,3.294,-58.834,"shubert"
-3.5,4,-0.5,5.512,-5.233,5.643,-5.116,7.004,-6.936,11.949,-23.267,15.711,4.998,-8.642,3.375,-3.457,2.293,-1.595,1.781,-0.437,1.419,0.552,1.048,-18.717,"shubert"
-3.5,4,0,-9.531,9.049,-9.758,8.847,-12.111,11.993,-20.661,40.232,-27.166,-8.642,14.944,-5.835,5.978,-3.966,2.758,-3.08,0.756,-2.454,-0.955,-1.812,32.364,"shubert"
-3.5,4,0.5,3.722,-3.533,3.81,-3.454,4.729,-4.683,8.068,-15.709,10.608,3.375,-5.835,2.278,-2.334,1.548,-1.077,1.203,-0.295,0.958,0.373,0.707,-12.637,"shubert"
-3.5,4,1,-3.813,3.62,-3.903,3.539,-4.845,4.798,-8.265,16.093,-10.867,-3.457,5.978,-2.334,2.391,-1.586,1.103,-1.232,0.303,-0.982,-0.382,-0.725,12.946,"shubert"
-3.5,4,1.5,2.529,-2.401,2.589,-2.348,3.214,-3.183,5.483,-10.676,7.209,2.293,-3.966,1.548,-1.586,1.052,-0.732,0.817,-0.201,0.651,0.253,0.481,-8.588,"shubert"
-3.5,4,2,-1.759,1.67,-1.801,1.633,-2.235,2.214,-3.814,7.426,-5.015,-1.595,2.758,-1.077,1.103,-0.732,0.509,-0.569,0.14,-0.453,-0.176,-0.334,5.974,"shubert"
-3.5,4,2.5,1.965,-1.865,2.011,-1.824,2.496,-2.472,4.259,-8.293,5.6,1.781,-3.08,1.203,-1.232,0.817,-0.569,0.635,-0.156,0.506,0.197,0.373,-6.671,"shubert"
-3.5,4,3,-0.482,0.458,-0.494,0.448,-0.613,0.607,-1.046,2.036,-1.375,-0.437,0.756,-0.295,0.303,-0.201,0.14,-0.156,0.038,-0.124,-0.048,-0.092,1.638,"shubert"
-3.5,4,3.5,1.565,-1.486,1.602,-1.453,1.989,-1.969,3.393,-6.606,4.461,1.419,-2.454,0.958,-0.982,0.651,-0.453,0.506,-0.124,0.403,0.157,0.297,-5.314,"shubert"
-3.5,4,4,0.609,-0.578,0.624,-0.565,0.774,-0.766,1.32,-2.571,1.736,0.552,-0.955,0.373,-0.382,0.253,-0.176,0.197,-0.048,0.157,0.061,0.116,-2.068,"shubert"
-3.5,4,4.5,1.155,-1.097,1.183,-1.073,1.468,-1.454,2.505,-4.878,3.294,1.048,-1.812,0.707,-0.725,0.481,-0.334,0.373,-0.092,0.297,0.116,0.22,-3.924,"shubert"
-3.5,4,5,-20.641,19.598,-21.132,19.159,-26.228,25.974,-44.746,87.13,-58.834,-18.717,32.364,-12.637,12.946,-8.588,5.974,-6.671,1.638,-5.314,-2.068,-3.924,70.09,"shubert"
-3.5,4.5,-5,11.533,-10.95,11.807,-10.704,14.654,-14.512,25,-48.681,32.872,10.457,-18.082,7.061,-7.233,4.798,-3.338,3.727,-0.915,2.969,1.155,2.192,-39.161,"shubert"
-3.5,4.5,-4.5,-10.95,10.396,-11.21,10.163,-13.914,13.779,-23.737,46.221,-31.21,-9.929,17.168,-6.704,6.868,-4.556,3.169,-3.539,0.869,-2.819,-1.097,-2.081,37.181,"shubert"
-3.5,4.5,-4,11.807,-11.21,12.088,-10.959,15.003,-14.857,25.595,-49.839,33.653,10.706,-18.512,7.228,-7.405,4.912,-3.417,3.816,-0.937,3.04,1.183,2.244,-40.092,"shubert"
-3.5,4.5,-3.5,-10.704,10.163,-10.959,9.936,-13.602,13.47,-23.205,45.186,-30.511,-9.706,16.784,-6.553,6.714,-4.454,3.098,-3.46,0.85,-2.756,-1.073,-2.035,36.349,"shubert"
-3.5,4.5,-3,14.654,-13.914,15.003,-13.602,18.621,-18.44,31.768,-61.858,41.769,13.288,-22.977,8.972,-9.191,6.097,-4.241,4.736,-1.163,3.773,1.468,2.786,-49.761,"shubert"
-3.5,4.5,-2.5,-14.512,13.779,-14.857,13.47,-18.44,18.262,-31.46,61.259,-41.365,-13.159,22.754,-8.885,9.102,-6.038,4.2,-4.69,1.152,-3.736,-1.454,-2.759,49.278,"shubert"
-3.5,4.5,-2,25,-23.737,25.595,-23.205,31.768,-31.46,54.196,-105.532,71.26,22.67,-39.199,15.306,-15.68,10.402,-7.236,8.08,-1.984,6.436,2.505,4.752,-84.893,"shubert"
-3.5,4.5,-1.5,-48.681,46.221,-49.839,45.186,-61.858,61.259,-105.532,205.494,-138.758,-44.143,76.329,-29.804,30.533,-20.255,14.089,-15.734,3.863,-12.533,-4.878,-9.254,165.305,"shubert"
-3.5,4.5,-1,32.872,-31.21,33.653,-30.511,41.769,-41.365,71.26,-138.758,93.695,29.807,-51.541,20.125,-20.617,13.677,-9.514,10.624,-2.609,8.463,3.294,6.249,-111.62,"shubert"
-3.5,4.5,-0.5,10.457,-9.929,10.706,-9.706,13.288,-13.159,22.67,-44.143,29.807,9.482,-16.397,6.402,-6.559,4.351,-3.027,3.38,-0.83,2.692,1.048,1.988,-35.51,"shubert"
-3.5,4.5,0,-18.082,17.168,-18.512,16.784,-22.977,22.754,-39.199,76.329,-51.541,-16.397,28.352,-11.07,11.341,-7.524,5.233,-5.844,1.435,-4.655,-1.812,-3.437,61.401,"shubert"
-3.5,4.5,0.5,7.061,-6.704,7.228,-6.553,8.972,-8.885,15.306,-29.804,20.125,6.402,-11.07,4.323,-4.428,2.938,-2.043,2.282,-0.56,1.818,0.707,1.342,-23.975,"shubert"
-3.5,4.5,1,-7.233,6.868,-7.405,6.714,-9.191,9.102,-15.68,30.533,-20.617,-6.559,11.341,-4.428,4.537,-3.01,2.093,-2.338,0.574,-1.862,-0.725,-1.375,24.561,"shubert"
-3.5,4.5,1.5,4.798,-4.556,4.912,-4.454,6.097,-6.038,10.402,-20.255,13.677,4.351,-7.524,2.938,-3.01,1.996,-1.389,1.551,-0.381,1.235,0.481,0.912,-16.294,"shubert"
-3.5,4.5,2,-3.338,3.169,-3.417,3.098,-4.241,4.2,-7.236,14.089,-9.514,-3.027,5.233,-2.043,2.093,-1.389,0.966,-1.079,0.265,-0.859,-0.334,-0.634,11.334,"shubert"
-3.5,4.5,2.5,3.727,-3.539,3.816,-3.46,4.736,-4.69,8.08,-15.734,10.624,3.38,-5.844,2.282,-2.338,1.551,-1.079,1.205,-0.296,0.96,0.373,0.709,-12.657,"shubert"
-3.5,4.5,3,-0.915,0.869,-0.937,0.85,-1.163,1.152,-1.984,3.863,-2.609,-0.83,1.435,-0.56,0.574,-0.381,0.265,-0.296,0.073,-0.236,-0.092,-0.174,3.108,"shubert"
-3.5,4.5,3.5,2.969,-2.819,3.04,-2.756,3.773,-3.736,6.436,-12.533,8.463,2.692,-4.655,1.818,-1.862,1.235,-0.859,0.96,-0.236,0.764,0.297,0.564,-10.082,"shubert"
-3.5,4.5,4,1.155,-1.097,1.183,-1.073,1.468,-1.454,2.505,-4.878,3.294,1.048,-1.812,0.707,-0.725,0.481,-0.334,0.373,-0.092,0.297,0.116,0.22,-3.924,"shubert"
-3.5,4.5,4.5,2.192,-2.081,2.244,-2.035,2.786,-2.759,4.752,-9.254,6.249,1.988,-3.437,1.342,-1.375,0.912,-0.634,0.709,-0.174,0.564,0.22,0.417,-7.444,"shubert"
-3.5,4.5,5,-39.161,37.181,-40.092,36.349,-49.761,49.278,-84.893,165.305,-111.62,-35.51,61.401,-23.975,24.561,-16.294,11.334,-12.657,3.108,-10.082,-3.924,-7.444,132.976,"shubert"
-3.5,5,-5,-206.013,195.6,-210.912,191.219,-261.776,259.24,-446.597,869.623,-587.204,-186.806,323.015,-126.126,129.211,-85.716,59.624,-66.584,16.35,-53.039,-20.641,-39.161,699.547,"shubert"
-3.5,5,-4.5,195.6,-185.714,200.252,-181.554,248.545,-246.137,424.025,-825.67,557.525,177.365,-306.689,119.751,-122.68,81.384,-56.611,63.219,-15.523,50.358,19.598,37.181,-664.19,"shubert"
-3.5,5,-4,-210.912,200.252,-215.927,195.766,-268.001,265.404,-457.217,890.302,-601.167,-191.249,330.697,-129.125,132.283,-87.754,61.042,-68.167,16.738,-54.3,-21.132,-40.092,716.182,"shubert"
-3.5,5,-3.5,191.219,-181.554,195.766,-177.488,242.978,-240.624,414.528,-807.176,545.037,173.392,-299.82,117.069,-119.932,79.561,-55.343,61.803,-15.176,49.23,19.159,36.349,-649.314,"shubert"
-3.5,5,-3,-261.776,248.545,-268.001,242.978,-332.634,329.41,-567.482,1105.012,-746.148,-237.371,410.449,-160.265,164.185,-108.918,75.763,-84.607,20.775,-67.395,-26.228,-49.761,888.9,"shubert"
-3.5,5,-2.5,259.24,-246.137,265.404,-240.624,329.41,-326.218,561.983,-1094.304,738.918,235.071,-406.472,158.712,-162.594,107.862,-75.029,83.787,-20.574,66.742,25.974,49.278,-880.287,"shubert"
-3.5,5,-2,-446.597,424.025,-457.217,414.528,-567.482,561.983,-968.14,1885.18,-1272.949,-404.962,700.238,-273.417,280.105,-185.817,129.254,-144.342,35.443,-114.978,-44.746,-84.893,1516.489,"shubert"
-3.5,5,-1.5,869.623,-825.67,890.302,-807.176,1105.012,-1094.304,1885.18,-3670.857,2478.708,788.549,-1363.515,532.403,-545.425,361.825,-251.686,281.065,-69.015,223.888,87.13,165.305,-2952.934,"shubert"
-3.5,5,-1,-587.204,557.525,-601.167,545.037,-746.148,738.918,-1272.949,2478.708,-1673.722,-532.459,920.7,-359.5,368.292,-244.319,169.949,-189.787,46.602,-151.178,-58.834,-111.62,1993.938,"shubert"
-3.5,5,-0.5,-186.806,177.365,-191.249,173.392,-237.371,235.071,-404.962,788.549,-532.459,-169.391,292.901,-114.367,117.164,-77.725,54.066,-60.377,14.825,-48.094,-18.717,-35.51,634.329,"shubert"
-3.5,5,0,323.015,-306.689,330.697,-299.82,410.449,-406.472,700.238,-1363.515,920.7,292.901,-506.469,197.758,-202.594,134.398,-93.487,104.4,-25.635,83.162,32.364,61.401,-1096.848,"shubert"
-3.5,5,0.5,-126.126,119.751,-129.125,117.069,-160.265,158.712,-273.417,532.403,-359.5,-114.367,197.758,-77.217,79.106,-52.477,36.503,-40.764,10.01,-32.472,-12.637,-23.975,428.279,"shubert"
-3.5,5,1,129.211,-122.68,132.283,-119.932,164.185,-162.594,280.105,-545.425,368.292,117.164,-202.594,79.106,-81.041,53.761,-37.396,41.761,-10.254,33.266,12.946,24.561,-438.754,"shubert"
-3.5,5,1.5,-85.716,81.384,-87.754,79.561,-108.918,107.862,-185.817,361.825,-244.319,-77.725,134.398,-52.477,53.761,-35.664,24.808,-27.704,6.803,-22.068,-8.588,-16.294,291.062,"shubert"
-3.5,5,2,59.624,-56.611,61.042,-55.343,75.763,-75.029,129.254,-251.686,169.949,54.066,-93.487,36.503,-37.396,24.808,-17.256,19.271,-4.732,15.35,5.974,11.334,-202.463,"shubert"
-3.5,5,2.5,-66.584,63.219,-68.167,61.803,-84.607,83.787,-144.342,281.065,-189.787,-60.377,104.4,-40.764,41.761,-27.704,19.271,-21.52,5.284,-17.142,-6.671,-12.657,226.096,"shubert"
-3.5,5,3,16.35,-15.523,16.738,-15.176,20.775,-20.574,35.443,-69.015,46.602,14.825,-25.635,10.01,-10.254,6.803,-4.732,5.284,-1.298,4.209,1.638,3.108,-55.518,"shubert"
-3.5,5,3.5,-53.039,50.358,-54.3,49.23,-67.395,66.742,-114.978,223.888,-151.178,-48.094,83.162,-32.472,33.266,-22.068,15.35,-17.142,4.209,-13.655,-5.314,-10.082,180.101,"shubert"
-3.5,5,4,-20.641,19.598,-21.132,19.159,-26.228,25.974,-44.746,87.13,-58.834,-18.717,32.364,-12.637,12.946,-8.588,5.974,-6.671,1.638,-5.314,-2.068,-3.924,70.09,"shubert"
-3.5,5,4.5,-39.161,37.181,-40.092,36.349,-49.761,49.278,-84.893,165.305,-111.62,-35.51,61.401,-23.975,24.561,-16.294,11.334,-12.657,3.108,-10.082,-3.924,-7.444,132.976,"shubert"
-3.5,5,5,699.547,-664.19,716.182,-649.314,888.9,-880.287,1516.489,-2952.934,1993.938,634.329,-1096.848,428.279,-438.754,291.062,-202.463,226.096,-55.518,180.101,70.09,132.976,-2375.418,"shubert"
-3,-5,-5,-83.056,78.858,-85.031,77.092,-105.537,104.515,-180.049,350.596,-236.736,-75.313,130.226,-50.849,52.092,-34.557,24.038,-26.844,6.592,-21.383,-8.322,-15.788,282.028,"shubert"
-3,-5,-4.5,78.858,-74.872,80.733,-73.195,100.203,-99.232,170.949,-332.876,224.771,71.506,-123.644,48.279,-49.459,32.811,-22.823,25.487,-6.258,20.302,7.901,14.99,-267.774,"shubert"
-3,-5,-4,-85.031,80.733,-87.053,78.925,-108.047,107,-184.331,358.933,-242.366,-77.103,133.323,-52.058,53.331,-35.379,24.61,-27.482,6.748,-21.891,-8.52,-16.163,288.735,"shubert"
-3,-5,-3.5,77.092,-73.195,78.925,-71.556,97.959,-97.01,167.12,-325.42,219.736,69.904,-120.875,47.197,-48.352,32.076,-22.312,24.916,-6.118,19.848,7.724,14.654,-261.776,"shubert"
-3,-5,-3,-105.537,100.203,-108.047,97.959,-134.104,132.805,-228.785,445.495,-300.816,-95.698,165.476,-64.612,66.193,-43.911,30.545,-34.11,8.376,-27.171,-10.574,-20.061,358.368,"shubert"
-3,-5,-2.5,104.515,-99.232,107,-97.01,132.805,-131.518,226.568,-441.178,297.901,94.771,-163.873,63.986,-65.551,43.486,-30.249,33.78,-8.295,26.908,10.472,19.867,-354.895,"shubert"
-3,-5,-2,-180.049,170.949,-184.331,167.12,-228.785,226.568,-390.314,760.026,-513.2,-163.264,282.307,-110.23,112.927,-74.913,52.11,-58.193,14.289,-46.354,-18.04,-34.225,611.385,"shubert"
-3,-5,-1.5,350.596,-332.876,358.933,-325.42,445.495,-441.178,760.026,-1479.937,999.312,317.91,-549.713,214.643,-219.893,145.873,-101.469,113.314,-27.824,90.262,35.127,66.644,-1190.5,"shubert"
-3,-5,-1,-236.736,224.771,-242.366,219.736,-300.816,297.901,-513.2,999.312,-674.775,-214.665,371.188,-144.935,148.48,-98.499,68.516,-76.514,18.788,-60.949,-23.719,-45.001,803.873,"shubert"
-3,-5,-0.5,-75.313,71.506,-77.103,69.904,-95.698,94.771,-163.264,317.91,-214.665,-68.291,118.086,-46.108,47.236,-31.335,21.797,-24.341,5.977,-19.39,-7.546,-14.316,255.735,"shubert"
