x0,x1,x2,fitness
1.5,3,9.5,-0.763
1.5,3,10,-0.884
1.5,3,10.5,-0.93
1.5,3.5,0.5,-0.478
1.5,3.5,1,-0.277
1.5,3.5,1.5,-0.54
1.5,3.5,2,-0.075
1.5,3.5,2.5,-0.19
1.5,3.5,3,-0.61
1.5,3.5,3.5,-0.29
1.5,3.5,4,0.044
1.5,3.5,4.5,-0.07
1.5,3.5,5,-0.402
1.5,3.5,5.5,-0.601
1.5,3.5,6,-0.544
1.5,3.5,6.5,-0.32
1.5,3.5,7,-0.086
1.5,3.5,7.5,0.044
1.5,3.5,8,0.034
1.5,3.5,8.5,-0.091
1.5,3.5,9,-0.27
1.5,3.5,9.5,-0.443
1.5,3.5,10,-0.563
1.5,3.5,10.5,-0.61
1.5,4,0.5,-0.144
1.5,4,1,0.057
1.5,4,1.5,-0.207
1.5,4,2,0.258
1.5,4,2.5,0.143
1.5,4,3,-0.276
1.5,4,3.5,0.044
1.5,4,4,0.378
1.5,4,4.5,0.263
1.5,4,5,-0.069
1.5,4,5.5,-0.267
1.5,4,6,-0.211
1.5,4,6.5,0.013
1.5,4,7,0.248
1.5,4,7.5,0.378
1.5,4,8,0.367
1.5,4,8.5,0.243
1.5,4,9,0.063
1.5,4,9.5,-0.109
1.5,4,10,-0.229
1.5,4,10.5,-0.276
1.5,4.5,0.5,-0.259
1.5,4.5,1,-0.058
1.5,4.5,1.5,-0.321
1.5,4.5,2,0.144
1.5,4.5,2.5,0.029
1.5,4.5,3,-0.391
1.5,4.5,3.5,-0.07
1.5,4.5,4,0.263
1.5,4.5,4.5,0.149
1.5,4.5,5,-0.183
1.5,4.5,5.5,-0.382
1.5,4.5,6,-0.325
1.5,4.5,6.5,-0.101
1.5,4.5,7,0.133
1.5,4.5,7.5,0.264
1.5,4.5,8,0.253
1.5,4.5,8.5,0.128
1.5,4.5,9,-0.051
1.5,4.5,9.5,-0.224
1.5,4.5,10,-0.344
1.5,4.5,10.5,-0.39
1.5,5,0.5,-0.591
1.5,5,1,-0.389
1.5,5,1.5,-0.653
1.5,5,2,-0.188
1.5,5,2.5,-0.303
1.5,5,3,-0.723
1.5,5,3.5,-0.402
1.5,5,4,-0.069
1.5,5,4.5,-0.183
1.5,5,5,-0.515
1.5,5,5.5,-0.714
1.5,5,6,-0.657
1.5,5,6.5,-0.433
1.5,5,7,-0.199
1.5,5,7.5,-0.068
1.5,5,8,-0.079
1.5,5,8.5,-0.204
1.5,5,9,-0.383
1.5,5,9.5,-0.556
1.5,5,10,-0.676
1.5,5,10.5,-0.722
1.5,5.5,0.5,-0.79
1.5,5.5,1,-0.588
1.5,5.5,1.5,-0.852
1.5,5.5,2,-0.387
1.5,5.5,2.5,-0.502
1.5,5.5,3,-0.922
1.5,5.5,3.5,-0.601
1.5,5.5,4,-0.267
1.5,5.5,4.5,-0.382
1.5,5.5,5,-0.714
1.5,5.5,5.5,-0.913
1.5,5.5,6,-0.856
1.5,5.5,6.5,-0.632
1.5,5.5,7,-0.397
1.5,5.5,7.5,-0.267
1.5,5.5,8,-0.278
1.5,5.5,8.5,-0.403
1.5,5.5,9,-0.582
1.5,5.5,9.5,-0.754
1.5,5.5,10,-0.875
1.5,5.5,10.5,-0.921
1.5,6,0.5,-0.733
1.5,6,1,-0.531
1.5,6,1.5,-0.795
1.5,6,2,-0.33
1.5,6,2.5,-0.445
1.5,6,3,-0.865
1.5,6,3.5,-0.544
1.5,6,4,-0.211
1.5,6,4.5,-0.325
1.5,6,5,-0.657
1.5,6,5.5,-0.856
1.5,6,6,-0.799
1.5,6,6.5,-0.575
1.5,6,7,-0.341
1.5,6,7.5,-0.21
1.5,6,8,-0.221
1.5,6,8.5,-0.346
1.5,6,9,-0.525
1.5,6,9.5,-0.698
1.5,6,10,-0.818
1.5,6,10.5,-0.864
1.5,6.5,0.5,-0.509
1.5,6.5,1,-0.308
1.5,6.5,1.5,-0.571
1.5,6.5,2,-0.106
1.5,6.5,2.5,-0.221
1.5,6.5,3,-0.641
1.5,6.5,3.5,-0.32
1.5,6.5,4,0.013
1.5,6.5,4.5,-0.101
1.5,6.5,5,-0.433
1.5,6.5,5.5,-0.632
1.5,6.5,6,-0.575
1.5,6.5,6.5,-0.351
1.5,6.5,7,-0.117
1.5,6.5,7.5,0.014
1.5,6.5,8,0.003
1.5,6.5,8.5,-0.122
1.5,6.5,9,-0.301
1.5,6.5,9.5,-0.474
1.5,6.5,10,-0.594
1.5,6.5,10.5,-0.64
1.5,7,0.5,-0.274
1.5,7,1,-0.073
1.5,7,1.5,-0.337
1.5,7,2,0.128
1.5,7,2.5,0.013
1.5,7,3,-0.406
1.5,7,3.5,-0.086
1.5,7,4,0.248
1.5,7,4.5,0.133
1.5,7,5,-0.199
1.5,7,5.5,-0.397
1.5,7,6,-0.341
1.5,7,6.5,-0.117
1.5,7,7,0.118
1.5,7,7.5,0.248
1.5,7,8,0.237
1.5,7,8.5,0.113
1.5,7,9,-0.067
1.5,7,9.5,-0.239
1.5,7,10,-0.36
1.5,7,10.5,-0.406
1.5,7.5,0.5,-0.144
1.5,7.5,1,0.057
1.5,7.5,1.5,-0.206
1.5,7.5,2,0.259
1.5,7.5,2.5,0.144
1.5,7.5,3,-0.276
1.5,7.5,3.5,0.044
1.5,7.5,4,0.378
1.5,7.5,4.5,0.264
1.5,7.5,5,-0.068
1.5,7.5,5.5,-0.267
1.5,7.5,6,-0.21
1.5,7.5,6.5,0.014
1.5,7.5,7,0.248
1.5,7.5,7.5,0.378
1.5,7.5,8,0.368
1.5,7.5,8.5,0.243
1.5,7.5,9,0.064
1.5,7.5,9.5,-0.109
1.5,7.5,10,-0.229
1.5,7.5,10.5,-0.276
1.5,8,0.5,-0.155
1.5,8,1,0.046
1.5,8,1.5,-0.217
1.5,8,2,0.248
1.5,8,2.5,0.133
1.5,8,3,-0.287
1.5,8,3.5,0.034
1.5,8,4,0.367
1.5,8,4.5,0.253
1.5,8,5,-0.079
1.5,8,5.5,-0.278
1.5,8,6,-0.221
1.5,8,6.5,0.003
1.5,8,7,0.237
1.5,8,7.5,0.368
1.5,8,8,0.357
1.5,8,8.5,0.232
1.5,8,9,0.053
1.5,8,9.5,-0.12
1.5,8,10,-0.24
1.5,8,10.5,-0.286
1.5,8.5,0.5,-0.279
1.5,8.5,1,-0.078
1.5,8.5,1.5,-0.342
1.5,8.5,2,0.123
1.5,8.5,2.5,0.008
1.5,8.5,3,-0.412
1.5,8.5,3.5,-0.091
1.5,8.5,4,0.243
1.5,8.5,4.5,0.128
1.5,8.5,5,-0.204
1.5,8.5,5.5,-0.403
1.5,8.5,6,-0.346
1.5,8.5,6.5,-0.122
1.5,8.5,7,0.113
1.5,8.5,7.5,0.243
1.5,8.5,8,0.232
1.5,8.5,8.5,0.107
1.5,8.5,9,-0.072
1.5,8.5,9.5,-0.244
1.5,8.5,10,-0.365
1.5,8.5,10.5,-0.411
1.5,9,0.5,-0.459
1.5,9,1,-0.257
1.5,9,1.5,-0.521
1.5,9,2,-0.056
1.5,9,2.5,-0.171
1.5,9,3,-0.591
1.5,9,3.5,-0.27
1.5,9,4,0.063
1.5,9,4.5,-0.051
1.5,9,5,-0.383
1.5,9,5.5,-0.582
1.5,9,6,-0.525
1.5,9,6.5,-0.301
1.5,9,7,-0.067
1.5,9,7.5,0.064
1.5,9,8,0.053
1.5,9,8.5,-0.072
1.5,9,9,-0.251
1.5,9,9.5,-0.424
1.5,9,10,-0.544
1.5,9,10.5,-0.59
1.5,9.5,0.5,-0.631
1.5,9.5,1,-0.43
1.5,9.5,1.5,-0.694
1.5,9.5,2,-0.229
1.5,9.5,2.5,-0.344
1.5,9.5,3,-0.763
1.5,9.5,3.5,-0.443
1.5,9.5,4,-0.109
1.5,9.5,4.5,-0.224
1.5,9.5,5,-0.556
1.5,9.5,5.5,-0.754
1.5,9.5,6,-0.698
1.5,9.5,6.5,-0.474
1.5,9.5,7,-0.239
1.5,9.5,7.5,-0.109
1.5,9.5,8,-0.12
1.5,9.5,8.5,-0.244
1.5,9.5,9,-0.424
1.5,9.5,9.5,-0.596
1.5,9.5,10,-0.717
1.5,9.5,10.5,-0.763
1.5,10,0.5,-0.752
1.5,10,1,-0.55
1.5,10,1.5,-0.814
1.5,10,2,-0.349
1.5,10,2.5,-0.464
1.5,10,3,-0.884
1.5,10,3.5,-0.563
1.5,10,4,-0.229
1.5,10,4.5,-0.344
1.5,10,5,-0.676
1.5,10,5.5,-0.875
1.5,10,6,-0.818
1.5,10,6.5,-0.594
1.5,10,7,-0.36
1.5,10,7.5,-0.229
1.5,10,8,-0.24
1.5,10,8.5,-0.365
1.5,10,9,-0.544
1.5,10,9.5,-0.717
1.5,10,10,-0.837
1.5,10,10.5,-0.883
1.5,10.5,0.5,-0.798
1.5,10.5,1,-0.597
1.5,10.5,1.5,-0.861
1.5,10.5,2,-0.395
1.5,10.5,2.5,-0.51
1.5,10.5,3,-0.93
1.5,10.5,3.5,-0.61
1.5,10.5,4,-0.276
1.5,10.5,4.5,-0.39
1.5,10.5,5,-0.722
1.5,10.5,5.5,-0.921
1.5,10.5,6,-0.864
1.5,10.5,6.5,-0.64
1.5,10.5,7,-0.406
1.5,10.5,7.5,-0.276
1.5,10.5,8,-0.286
1.5,10.5,8.5,-0.411
1.5,10.5,9,-0.59
1.5,10.5,9.5,-0.763
1.5,10.5,10,-0.883
1.5,10.5,10.5,-0.93
2,0.5,0.5,-0.201
2,0.5,1,0
2,0.5,1.5,-0.264
2,0.5,2,0.201
2,0.5,2.5,0.086
2,0.5,3,-0.333
2,0.5,3.5,-0.013
2,0.5,4,0.321
2,0.5,4.5,0.206
2,0.5,5,-0.126
2,0.5,5.5,-0.324
2,0.5,6,-0.268
2,0.5,6.5,-0.044
2,0.5,7,0.191
2,0.5,7.5,0.321
2,0.5,8,0.31
2,0.5,8.5,0.186
2,0.5,9,0.006
2,0.5,9.5,-0.166
2,0.5,10,-0.287
2,0.5,10.5,-0.333
2,1,0.5,0
2,1,1,0.201
2,1,1.5,-0.063
2,1,2,0.403
2,1,2.5,0.288
2,1,3,-0.132
2,1,3.5,0.188
2,1,4,0.522
2,1,4.5,0.408
2,1,5,0.076
2,1,5.5,-0.123
2,1,6,-0.066
2,1,6.5,0.158
2,1,7,0.392
2,1,7.5,0.522
2,1,8,0.512
2,1,8.5,0.387
2,1,9,0.208
2,1,9.5,0.035
2,1,10,-0.085
2,1,10.5,-0.132
2,1.5,0.5,-0.264
2,1.5,1,-0.063
2,1.5,1.5,-0.326
2,1.5,2,0.139
2,1.5,2.5,0.024
2,1.5,3,-0.396
2,1.5,3.5,-0.075
2,1.5,4,0.258
2,1.5,4.5,0.144
2,1.5,5,-0.188
2,1.5,5.5,-0.387
2,1.5,6,-0.33
2,1.5,6.5,-0.106
2,1.5,7,0.128
2,1.5,7.5,0.259
2,1.5,8,0.248
2,1.5,8.5,0.123
2,1.5,9,-0.056
2,1.5,9.5,-0.229
2,1.5,10,-0.349
2,1.5,10.5,-0.395
2,2,0.5,0.201
2,2,1,0.403
2,2,1.5,0.139
2,2,2,0.604
2,2,2.5,0.489
2,2,3,0.069
2,2,3.5,0.39
2,2,4,0.723
2,2,4.5,0.609
2,2,5,0.277
2,2,5.5,0.078
2,2,6,0.135
2,2,6.5,0.359
2,2,7,0.593
2,2,7.5,0.724
2,2,8,0.713
2,2,8.5,0.588
2,2,9,0.409
2,2,9.5,0.236
2,2,10,0.116
2,2,10.5,0.07
2,2.5,0.5,0.086
2,2.5,1,0.288
2,2.5,1.5,0.024
2,2.5,2,0.489
2,2.5,2.5,0.374
2,2.5,3,-0.046
2,2.5,3.5,0.275
2,2.5,4,0.608
2,2.5,4.5,0.494
2,2.5,5,0.162
2,2.5,5.5,-0.037
2,2.5,6,0.02
2,2.5,6.5,0.244
2,2.5,7,0.478
2,2.5,7.5,0.609
2,2.5,8,0.598
2,2.5,8.5,0.473
2,2.5,9,0.294
2,2.5,9.5,0.121
2,2.5,10,0.001
2,2.5,10.5,-0.045
2,3,0.5,-0.333
2,3,1,-0.132
2,3,1.5,-0.396
2,3,2,0.069
2,3,2.5,-0.046
2,3,3,-0.465
2,3,3.5,-0.145
2,3,4,0.189
2,3,4.5,0.074
2,3,5,-0.258
2,3,5.5,-0.457
2,3,6,-0.4
2,3,6.5,-0.176
2,3,7,0.059
2,3,7.5,0.189
2,3,8,0.178
2,3,8.5,0.054
2,3,9,-0.126
2,3,9.5,-0.298
2,3,10,-0.419
2,3,10.5,-0.465
2,3.5,0.5,-0.013
2,3.5,1,0.188
2,3.5,1.5,-0.075
2,3.5,2,0.39
2,3.5,2.5,0.275
2,3.5,3,-0.145
2,3.5,3.5,0.175
2,3.5,4,0.509
2,3.5,4.5,0.395
2,3.5,5,0.063
2,3.5,5.5,-0.136
2,3.5,6,-0.079
2,3.5,6.5,0.145
2,3.5,7,0.379
2,3.5,7.5,0.51
2,3.5,8,0.499
2,3.5,8.5,0.374
2,3.5,9,0.195
2,3.5,9.5,0.022
2,3.5,10,-0.098
2,3.5,10.5,-0.145
2,4,0.5,0.321
2,4,1,0.522
2,4,1.5,0.258
2,4,2,0.723
2,4,2.5,0.608
2,4,3,0.189
2,4,3.5,0.509
2,4,4,0.843
2,4,4.5,0.728
2,4,5,0.397
2,4,5.5,0.198
2,4,6,0.255
2,4,6.5,0.478
2,4,7,0.713
2,4,7.5,0.843
2,4,8,0.832
2,4,8.5,0.708
2,4,9,0.528
2,4,9.5,0.356
2,4,10,0.236
2,4,10.5,0.189
2,4.5,0.5,0.206
2,4.5,1,0.408
2,4.5,1.5,0.144
2,4.5,2,0.609
2,4.5,2.5,0.494
2,4.5,3,0.074
2,4.5,3.5,0.395
2,4.5,4,0.728
2,4.5,4.5,0.614
2,4.5,5,0.282
2,4.5,5.5,0.083
2,4.5,6,0.14
2,4.5,6.5,0.364
2,4.5,7,0.598
2,4.5,7.5,0.729
2,4.5,8,0.718
2,4.5,8.5,0.593
2,4.5,9,0.414
2,4.5,9.5,0.241
2,4.5,10,0.121
2,4.5,10.5,0.075
2,5,0.5,-0.126
2,5,1,0.076
2,5,1.5,-0.188
2,5,2,0.277
2,5,2.5,0.162
2,5,3,-0.258
2,5,3.5,0.063
2,5,4,0.397
2,5,4.5,0.282
2,5,5,-0.05
2,5,5.5,-0.249
2,5,6,-0.192
2,5,6.5,0.032
2,5,7,0.266
2,5,7.5,0.397
2,5,8,0.386
2,5,8.5,0.261
2,5,9,0.082
2,5,9.5,-0.09
2,5,10,-0.211
2,5,10.5,-0.257
2,5.5,0.5,-0.324
2,5.5,1,-0.123
2,5.5,1.5,-0.387
2,5.5,2,0.078
2,5.5,2.5,-0.037
2,5.5,3,-0.457
2,5.5,3.5,-0.136
2,5.5,4,0.198
2,5.5,4.5,0.083
2,5.5,5,-0.249
2,5.5,5.5,-0.448
2,5.5,6,-0.391
2,5.5,6.5,-0.167
2,5.5,7,0.068
2,5.5,7.5,0.198
2,5.5,8,0.187
2,5.5,8.5,0.062
2,5.5,9,-0.117
2,5.5,9.5,-0.289
2,5.5,10,-0.41
2,5.5,10.5,-0.456
2,6,0.5,-0.268
2,6,1,-0.066
2,6,1.5,-0.33
2,6,2,0.135
2,6,2.5,0.02
2,6,3,-0.4
2,6,3.5,-0.079
2,6,4,0.255
2,6,4.5,0.14
2,6,5,-0.192
2,6,5.5,-0.391
2,6,6,-0.334
2,6,6.5,-0.11
2,6,7,0.125
2,6,7.5,0.255
2,6,8,0.244
2,6,8.5,0.119
2,6,9,-0.06
2,6,9.5,-0.232
2,6,10,-0.353
2,6,10.5,-0.399
2,6.5,0.5,-0.044
2,6.5,1,0.158
2,6.5,1.5,-0.106
2,6.5,2,0.359
2,6.5,2.5,0.244
2,6.5,3,-0.176
2,6.5,3.5,0.145
2,6.5,4,0.478
2,6.5,4.5,0.364
2,6.5,5,0.032
2,6.5,5.5,-0.167
2,6.5,6,-0.11
2,6.5,6.5,0.114
2,6.5,7,0.348
2,6.5,7.5,0.479
2,6.5,8,0.468
2,6.5,8.5,0.343
2,6.5,9,0.164
2,6.5,9.5,-0.009
2,6.5,10,-0.129
2,6.5,10.5,-0.175
2,7,0.5,0.191
2,7,1,0.392
2,7,1.5,0.128
2,7,2,0.593
2,7,2.5,0.478
2,7,3,0.059
2,7,3.5,0.379
2,7,4,0.713
2,7,4.5,0.598
2,7,5,0.266
2,7,5.5,0.068
2,7,6,0.125
2,7,6.5,0.348
2,7,7,0.583
2,7,7.5,0.713
2,7,8,0.702
2,7,8.5,0.578
2,7,9,0.398
2,7,9.5,0.226
2,7,10,0.106
2,7,10.5,0.059
2,7.5,0.5,0.321
2,7.5,1,0.522
2,7.5,1.5,0.259
2,7.5,2,0.724
2,7.5,2.5,0.609
2,7.5,3,0.189
2,7.5,3.5,0.51
2,7.5,4,0.843
2,7.5,4.5,0.729
2,7.5,5,0.397
2,7.5,5.5,0.198
2,7.5,6,0.255
2,7.5,6.5,0.479
2,7.5,7,0.713
2,7.5,7.5,0.844
2,7.5,8,0.833
2,7.5,8.5,0.708
2,7.5,9,0.529
2,7.5,9.5,0.356
2,7.5,10,0.236
2,7.5,10.5,0.189
2,8,0.5,0.31
2,8,1,0.512
2,8,1.5,0.248
2,8,2,0.713
2,8,2.5,0.598
2,8,3,0.178
2,8,3.5,0.499
2,8,4,0.832
2,8,4.5,0.718
2,8,5,0.386
2,8,5.5,0.187
2,8,6,0.244
2,8,6.5,0.468
2,8,7,0.702
2,8,7.5,0.833
2,8,8,0.822
2,8,8.5,0.697
2,8,9,0.518
2,8,9.5,0.345
2,8,10,0.225
2,8,10.5,0.179
2,8.5,0.5,0.186
2,8.5,1,0.387
2,8.5,1.5,0.123
2,8.5,2,0.588
2,8.5,2.5,0.473
2,8.5,3,0.054
2,8.5,3.5,0.374
2,8.5,4,0.708
2,8.5,4.5,0.593
2,8.5,5,0.261
2,8.5,5.5,0.062
2,8.5,6,0.119
2,8.5,6.5,0.343
2,8.5,7,0.578
2,8.5,7.5,0.708
2,8.5,8,0.697
2,8.5,8.5,0.572
2,8.5,9,0.393
2,8.5,9.5,0.221
2,8.5,10,0.1
2,8.5,10.5,0.054
2,9,0.5,0.006
2,9,1,0.208
2,9,1.5,-0.056
2,9,2,0.409
2,9,2.5,0.294
2,9,3,-0.126
2,9,3.5,0.195
2,9,4,0.528
2,9,4.5,0.414
2,9,5,0.082
2,9,5.5,-0.117
2,9,6,-0.06
2,9,6.5,0.164
2,9,7,0.398
2,9,7.5,0.529
2,9,8,0.518
2,9,8.5,0.393
2,9,9,0.214
2,9,9.5,0.041
2,9,10,-0.079
2,9,10.5,-0.125
2,9.5,0.5,-0.166
2,9.5,1,0.035
2,9.5,1.5,-0.229
2,9.5,2,0.236
2,9.5,2.5,0.121
2,9.5,3,-0.298
2,9.5,3.5,0.022
2,9.5,4,0.356
2,9.5,4.5,0.241
2,9.5,5,-0.09
2,9.5,5.5,-0.289
2,9.5,6,-0.232
2,9.5,6.5,-0.009
2,9.5,7,0.226
2,9.5,7.5,0.356
2,9.5,8,0.345
2,9.5,8.5,0.221
2,9.5,9,0.041
2,9.5,9.5,-0.131
2,9.5,10,-0.251
2,9.5,10.5,-0.298
2,10,0.5,-0.287
2,10,1,-0.085
2,10,1.5,-0.349
2,10,2,0.116
2,10,2.5,0.001
2,10,3,-0.419
2,10,3.5,-0.098
2,10,4,0.236
2,10,4.5,0.121
2,10,5,-0.211
2,10,5.5,-0.41
2,10,6,-0.353
2,10,6.5,-0.129
2,10,7,0.106
2,10,7.5,0.236
2,10,8,0.225
2,10,8.5,0.1
2,10,9,-0.079
2,10,9.5,-0.251
2,10,10,-0.372
2,10,10.5,-0.418
2,10.5,0.5,-0.333
2,10.5,1,-0.132
2,10.5,1.5,-0.395
2,10.5,2,0.07
2,10.5,2.5,-0.045
2,10.5,3,-0.465
2,10.5,3.5,-0.145
2,10.5,4,0.189
2,10.5,4.5,0.075
2,10.5,5,-0.257
2,10.5,5.5,-0.456
2,10.5,6,-0.399
2,10.5,6.5,-0.175
2,10.5,7,0.059
2,10.5,7.5,0.189
2,10.5,8,0.179
2,10.5,8.5,0.054
2,10.5,9,-0.125
2,10.5,9.5,-0.298
2,10.5,10,-0.418
2,10.5,10.5,-0.465
2.5,0.5,0.5,-0.316
2.5,0.5,1,-0.115
2.5,0.5,1.5,-0.379
2.5,0.5,2,0.086
2.5,0.5,2.5,-0.029
2.5,0.5,3,-0.448
2.5,0.5,3.5,-0.128
2.5,0.5,4,0.206
2.5,0.5,4.5,0.091
2.5,0.5,5,-0.241
2.5,0.5,5.5,-0.439
2.5,0.5,6,-0.383
2.5,0.5,6.5,-0.159
2.5,0.5,7,0.076
2.5,0.5,7.5,0.206
2.5,0.5,8,0.195
2.5,0.5,8.5,0.071
2.5,0.5,9,-0.109
2.5,0.5,9.5,-0.281
2.5,0.5,10,-0.402
2.5,0.5,10.5,-0.448
2.5,1,0.5,-0.115
2.5,1,1,0.086
2.5,1,1.5,-0.177
2.5,1,2,0.288
2.5,1,2.5,0.173
2.5,1,3,-0.247
2.5,1,3.5,0.073
2.5,1,4,0.407
2.5,1,4.5,0.293
2.5,1,5,-0.039
2.5,1,5.5,-0.238
2.5,1,6,-0.181
2.5,1,6.5,0.043
2.5,1,7,0.277
2.5,1,7.5,0.407
2.5,1,8,0.397
2.5,1,8.5,0.272
2.5,1,9,0.093
2.5,1,9.5,-0.08
2.5,1,10,-0.2
2.5,1,10.5,-0.247
2.5,1.5,0.5,-0.379
2.5,1.5,1,-0.177
2.5,1.5,1.5,-0.441
2.5,1.5,2,0.024
2.5,1.5,2.5,-0.091
2.5,1.5,3,-0.511
2.5,1.5,3.5,-0.19
2.5,1.5,4,0.143
2.5,1.5,4.5,0.029
2.5,1.5,5,-0.303
2.5,1.5,5.5,-0.502
2.5,1.5,6,-0.445
2.5,1.5,6.5,-0.221
2.5,1.5,7,0.013
2.5,1.5,7.5,0.144
2.5,1.5,8,0.133
2.5,1.5,8.5,0.008
2.5,1.5,9,-0.171
2.5,1.5,9.5,-0.344
2.5,1.5,10,-0.464
2.5,1.5,10.5,-0.51
2.5,2,0.5,0.086
2.5,2,1,0.288
2.5,2,1.5,0.024
2.5,2,2,0.489
2.5,2,2.5,0.374
2.5,2,3,-0.046
2.5,2,3.5,0.275
2.5,2,4,0.608
2.5,2,4.5,0.494
2.5,2,5,0.162
2.5,2,5.5,-0.037
2.5,2,6,0.02
2.5,2,6.5,0.244
2.5,2,7,0.478
2.5,2,7.5,0.609
2.5,2,8,0.598
2.5,2,8.5,0.473
2.5,2,9,0.294
2.5,2,9.5,0.121
2.5,2,10,0.001
2.5,2,10.5,-0.045
2.5,2.5,0.5,-0.029
2.5,2.5,1,0.173
2.5,2.5,1.5,-0.091
2.5,2.5,2,0.374
2.5,2.5,2.5,0.259
2.5,2.5,3,-0.161
2.5,2.5,3.5,0.16
2.5,2.5,4,0.493
2.5,2.5,4.5,0.379
2.5,2.5,5,0.047
2.5,2.5,5.5,-0.152
2.5,2.5,6,-0.095
2.5,2.5,6.5,0.129
2.5,2.5,7,0.363
2.5,2.5,7.5,0.494
2.5,2.5,8,0.483
2.5,2.5,8.5,0.358
2.5,2.5,9,0.179
2.5,2.5,9.5,0.006
2.5,2.5,10,-0.114
2.5,2.5,10.5,-0.16
2.5,3,0.5,-0.448
2.5,3,1,-0.247
2.5,3,1.5,-0.511
2.5,3,2,-0.046
2.5,3,2.5,-0.161
2.5,3,3,-0.58
2.5,3,3.5,-0.26
2.5,3,4,0.074
2.5,3,4.5,-0.041
2.5,3,5,-0.373
2.5,3,5.5,-0.571
2.5,3,6,-0.515
2.5,3,6.5,-0.291
2.5,3,7,-0.056
2.5,3,7.5,0.074
2.5,3,8,0.063
2.5,3,8.5,-0.061
2.5,3,9,-0.241
2.5,3,9.5,-0.413
2.5,3,10,-0.534
2.5,3,10.5,-0.58
2.5,3.5,0.5,-0.128
2.5,3.5,1,0.073
2.5,3.5,1.5,-0.19
2.5,3.5,2,0.275
2.5,3.5,2.5,0.16
2.5,3.5,3,-0.26
2.5,3.5,3.5,0.06
2.5,3.5,4,0.394
2.5,3.5,4.5,0.28
2.5,3.5,5,-0.052
2.5,3.5,5.5,-0.251
2.5,3.5,6,-0.194
2.5,3.5,6.5,0.03
2.5,3.5,7,0.264
2.5,3.5,7.5,0.395
2.5,3.5,8,0.384
2.5,3.5,8.5,0.259
2.5,3.5,9,0.08
2.5,3.5,9.5,-0.093
2.5,3.5,10,-0.213
2.5,3.5,10.5,-0.26
2.5,4,0.5,0.206
2.5,4,1,0.407
2.5,4,1.5,0.143
2.5,4,2,0.608
2.5,4,2.5,0.493
2.5,4,3,0.074
2.5,4,3.5,0.394
2.5,4,4,0.728
2.5,4,4.5,0.613
2.5,4,5,0.282
2.5,4,5.5,0.083
2.5,4,6,0.14
2.5,4,6.5,0.363
2.5,4,7,0.598
2.5,4,7.5,0.728
2.5,4,8,0.717
2.5,4,8.5,0.593
2.5,4,9,0.413
2.5,4,9.5,0.241
2.5,4,10,0.121
2.5,4,10.5,0.074
2.5,4.5,0.5,0.091
2.5,4.5,1,0.293
2.5,4.5,1.5,0.029
2.5,4.5,2,0.494
2.5,4.5,2.5,0.379
2.5,4.5,3,-0.041
2.5,4.5,3.5,0.28
2.5,4.5,4,0.613
2.5,4.5,4.5,0.499
2.5,4.5,5,0.167
2.5,4.5,5.5,-0.032
2.5,4.5,6,0.025
2.5,4.5,6.5,0.249
2.5,4.5,7,0.483
2.5,4.5,7.5,0.614
2.5,4.5,8,0.603
2.5,4.5,8.5,0.478
2.5,4.5,9,0.299
2.5,4.5,9.5,0.126
2.5,4.5,10,0.006
2.5,4.5,10.5,-0.04
2.5,5,0.5,-0.241
2.5,5,1,-0.039
2.5,5,1.5,-0.303
2.5,5,2,0.162
2.5,5,2.5,0.047
2.5,5,3,-0.373
2.5,5,3.5,-0.052
2.5,5,4,0.282
2.5,5,4.5,0.167
2.5,5,5,-0.165
2.5,5,5.5,-0.364
2.5,5,6,-0.307
2.5,5,6.5,-0.083
2.5,5,7,0.152
2.5,5,7.5,0.282
2.5,5,8,0.271
2.5,5,8.5,0.146
2.5,5,9,-0.033
2.5,5,9.5,-0.205
2.5,5,10,-0.326
2.5,5,10.5,-0.372
2.5,5.5,0.5,-0.439
2.5,5.5,1,-0.238
2.5,5.5,1.5,-0.502
2.5,5.5,2,-0.037
2.5,5.5,2.5,-0.152
2.5,5.5,3,-0.571
2.5,5.5,3.5,-0.251
2.5,5.5,4,0.083
2.5,5.5,4.5,-0.032
2.5,5.5,5,-0.364
2.5,5.5,5.5,-0.563
2.5,5.5,6,-0.506
2.5,5.5,6.5,-0.282
2.5,5.5,7,-0.047
2.5,5.5,7.5,0.083
2.5,5.5,8,0.072
2.5,5.5,8.5,-0.053
2.5,5.5,9,-0.232
2.5,5.5,9.5,-0.404
2.5,5.5,10,-0.525
2.5,5.5,10.5,-0.571
2.5,6,0.5,-0.383
2.5,6,1,-0.181
2.5,6,1.5,-0.445
2.5,6,2,0.02
2.5,6,2.5,-0.095
2.5,6,3,-0.515
2.5,6,3.5,-0.194
2.5,6,4,0.14
2.5,6,4.5,0.025
2.5,6,5,-0.307
2.5,6,5.5,-0.506
2.5,6,6,-0.449
2.5,6,6.5,-0.225
2.5,6,7,0.01
2.5,6,7.5,0.14
2.5,6,8,0.129
2.5,6,8.5,0.004
2.5,6,9,-0.175
2.5,6,9.5,-0.347
2.5,6,10,-0.468
2.5,6,10.5,-0.514
2.5,6.5,0.5,-0.159
2.5,6.5,1,0.043
2.5,6.5,1.5,-0.221
2.5,6.5,2,0.244
2.5,6.5,2.5,0.129
2.5,6.5,3,-0.291
2.5,6.5,3.5,0.03
