"x0","x1","x2","fitness","file"
-3.5,3,2,-1040.336,"CF2"
-3.5,3,2.5,-882.673,"CF2"
-3.5,3,3,-888.936,"CF2"
-3.5,3,3.5,-1032.082,"CF2"
-3.5,3,4,-629.061,"CF2"
-3.5,3,4.5,-1219.189,"CF2"
-3.5,3,5,-479.513,"CF2"
-3.5,3.5,-5,-126.531,"CF2"
-3.5,3.5,-4.5,-143.227,"CF2"
-3.5,3.5,-4,-174.478,"CF2"
-3.5,3.5,-3.5,-238.497,"CF2"
-3.5,3.5,-3,-342.136,"CF2"
-3.5,3.5,-2.5,-489.748,"CF2"
-3.5,3.5,-2,-675.374,"CF2"
-3.5,3.5,-1.5,-864.746,"CF2"
-3.5,3.5,-1,-932.235,"CF2"
-3.5,3.5,-0.5,-938.289,"CF2"
-3.5,3.5,0,-784.398,"CF2"
-3.5,3.5,0.5,-947.719,"CF2"
-3.5,3.5,1,-677.394,"CF2"
-3.5,3.5,1.5,-1114.036,"CF2"
-3.5,3.5,2,-797.984,"CF2"
-3.5,3.5,2.5,-1026.301,"CF2"
-3.5,3.5,3,-954.209,"CF2"
-3.5,3.5,3.5,-720.313,"CF2"
-3.5,3.5,4,-1164.285,"CF2"
-3.5,3.5,4.5,-471.57,"CF2"
-3.5,3.5,5,-1329.458,"CF2"
-3.5,4,-5,-126.372,"CF2"
-3.5,4,-4.5,-134.831,"CF2"
-3.5,4,-4,-164.217,"CF2"
-3.5,4,-3.5,-217.723,"CF2"
-3.5,4,-3,-304.206,"CF2"
-3.5,4,-2.5,-433.141,"CF2"
-3.5,4,-2,-622.094,"CF2"
-3.5,4,-1.5,-760.678,"CF2"
-3.5,4,-1,-988.127,"CF2"
-3.5,4,-0.5,-738.69,"CF2"
-3.5,4,0,-1036.494,"CF2"
-3.5,4,0.5,-591.175,"CF2"
-3.5,4,1,-1094.526,"CF2"
-3.5,4,1.5,-680.718,"CF2"
-3.5,4,2,-1112.036,"CF2"
-3.5,4,2.5,-837.433,"CF2"
-3.5,4,3,-856.542,"CF2"
-3.5,4,3.5,-1049.213,"CF2"
-3.5,4,4,-559.089,"CF2"
-3.5,4,4.5,-1261.162,"CF2"
-3.5,4,5,-397.946,"CF2"
-3.5,4.5,-5,-137.652,"CF2"
-3.5,4.5,-4.5,-145.314,"CF2"
-3.5,4.5,-4,-171.431,"CF2"
-3.5,4.5,-3.5,-220.078,"CF2"
-3.5,4.5,-3,-299.616,"CF2"
-3.5,4.5,-2.5,-426.622,"CF2"
-3.5,4.5,-2,-597.48,"CF2"
-3.5,4.5,-1.5,-835.474,"CF2"
-3.5,4.5,-1,-908.098,"CF2"
-3.5,4.5,-0.5,-1034.981,"CF2"
-3.5,4.5,0,-787.198,"CF2"
-3.5,4.5,0.5,-1096.371,"CF2"
-3.5,4.5,1,-690.011,"CF2"
-3.5,4.5,1.5,-1173.299,"CF2"
-3.5,4.5,2,-789.027,"CF2"
-3.5,4.5,2.5,-1008.611,"CF2"
-3.5,4.5,3,-937.812,"CF2"
-3.5,4.5,3.5,-735.245,"CF2"
-3.5,4.5,4,-1118.198,"CF2"
-3.5,4.5,4.5,-539.331,"CF2"
-3.5,4.5,5,-1254.406,"CF2"
-3.5,5,-5,-162.476,"CF2"
-3.5,5,-4.5,-169.98,"CF2"
-3.5,5,-4,-191.672,"CF2"
-3.5,5,-3.5,-233.939,"CF2"
-3.5,5,-3,-301.641,"CF2"
-3.5,5,-2.5,-401.997,"CF2"
-3.5,5,-2,-568.046,"CF2"
-3.5,5,-1.5,-721.048,"CF2"
-3.5,5,-1,-972.192,"CF2"
-3.5,5,-0.5,-793.403,"CF2"
-3.5,5,0,-1071.154,"CF2"
-3.5,5,0.5,-720.837,"CF2"
-3.5,5,1,-1093.587,"CF2"
-3.5,5,1.5,-794.45,"CF2"
-3.5,5,2,-1052.419,"CF2"
-3.5,5,2.5,-878.463,"CF2"
-3.5,5,3,-883.348,"CF2"
-3.5,5,3.5,-980.637,"CF2"
-3.5,5,4,-727.053,"CF2"
-3.5,5,4.5,-1087.665,"CF2"
-3.5,5,5,-656.546,"CF2"
-3,-5,-5,-563.216,"CF2"
-3,-5,-4.5,-618.221,"CF2"
-3,-5,-4,-719.561,"CF2"
-3,-5,-3.5,-823.119,"CF2"
-3,-5,-3,-894.671,"CF2"
-3,-5,-2.5,-925.926,"CF2"
-3,-5,-2,-1116.062,"CF2"
-3,-5,-1.5,-1146.579,"CF2"
-3,-5,-1,-1515.815,"CF2"
-3,-5,-0.5,-1243.3,"CF2"
-3,-5,0,-1489.278,"CF2"
-3,-5,0.5,-1137.128,"CF2"
-3,-5,1,-1398.949,"CF2"
-3,-5,1.5,-1066.203,"CF2"
-3,-5,2,-1355.111,"CF2"
-3,-5,2.5,-1048.026,"CF2"
-3,-5,3,-1363.539,"CF2"
-3,-5,3.5,-1082.903,"CF2"
-3,-5,4,-1425.111,"CF2"
-3,-5,4.5,-1171.113,"CF2"
-3,-5,5,-1540.011,"CF2"
-3,-4.5,-5,-543.934,"CF2"
-3,-4.5,-4.5,-599.024,"CF2"
-3,-4.5,-4,-700.209,"CF2"
-3,-4.5,-3.5,-802.806,"CF2"
-3,-4.5,-3,-872.103,"CF2"
-3,-4.5,-2.5,-890.572,"CF2"
-3,-4.5,-2,-1053.087,"CF2"
-3,-4.5,-1.5,-1011.726,"CF2"
-3,-4.5,-1,-1315.055,"CF2"
-3,-4.5,-0.5,-1003.92,"CF2"
-3,-4.5,0,-1237.697,"CF2"
-3,-4.5,0.5,-881.787,"CF2"
-3,-4.5,1,-1142.31,"CF2"
-3,-4.5,1.5,-809.653,"CF2"
-3,-4.5,2,-1098.223,"CF2"
-3,-4.5,2.5,-791.255,"CF2"
-3,-4.5,3,-1106.551,"CF2"
-3,-4.5,3.5,-825.978,"CF2"
-3,-4.5,4,-1168.048,"CF2"
-3,-4.5,4.5,-914.13,"CF2"
-3,-4.5,5,-1282.947,"CF2"
-3,-4,-5,-395.703,"CF2"
-3,-4,-4.5,-451.059,"CF2"
-3,-4,-4,-553.689,"CF2"
-3,-4,-3.5,-659.779,"CF2"
-3,-4,-3,-741.146,"CF2"
-3,-4,-2.5,-789.471,"CF2"
-3,-4,-2,-1026.802,"CF2"
-3,-4,-1.5,-1076.835,"CF2"
-3,-4,-1,-1453.079,"CF2"
-3,-4,-0.5,-1175.009,"CF2"
-3,-4,0,-1421.843,"CF2"
-3,-4,0.5,-1071.712,"CF2"
-3,-4,1,-1333.663,"CF2"
-3,-4,1.5,-1002.993,"CF2"
-3,-4,2,-1291.701,"CF2"
-3,-4,2.5,-985.141,"CF2"
-3,-4,3,-1300.243,"CF2"
-3,-4,3.5,-1019.906,"CF2"
-3,-4,4,-1361.78,"CF2"
-3,-4,4.5,-1108.129,"CF2"
-3,-4,5,-1476.829,"CF2"
-3,-3.5,-5,-567.415,"CF2"
-3,-3.5,-4.5,-622.715,"CF2"
-3,-3.5,-4,-724.898,"CF2"
-3,-3.5,-3.5,-828.463,"CF2"
-3,-3.5,-3,-902.499,"CF2"
-3,-3.5,-2.5,-922.06,"CF2"
-3,-3.5,-2,-1093.487,"CF2"
-3,-3.5,-1.5,-1022.723,"CF2"
-3,-3.5,-1,-1296.762,"CF2"
-3,-3.5,-0.5,-970.982,"CF2"
-3,-3.5,0,-1198.676,"CF2"
-3,-3.5,0.5,-845.341,"CF2"
-3,-3.5,1,-1104.065,"CF2"
-3,-3.5,1.5,-774.758,"CF2"
-3,-3.5,2,-1062.066,"CF2"
-3,-3.5,2.5,-755.263,"CF2"
-3,-3.5,3,-1070.356,"CF2"
-3,-3.5,3.5,-790.424,"CF2"
-3,-3.5,4,-1131.611,"CF2"
-3,-3.5,4.5,-878.379,"CF2"
-3,-3.5,5,-1246.617,"CF2"
-3,-3,-5,-580.643,"CF2"
-3,-3,-4.5,-637.524,"CF2"
-3,-3,-4,-740.516,"CF2"
-3,-3,-3.5,-847.389,"CF2"
-3,-3,-3,-932.065,"CF2"
-3,-3,-2.5,-972.293,"CF2"
-3,-3,-2,-1191.333,"CF2"
-3,-3,-1.5,-1168.328,"CF2"
-3,-3,-1,-1469.046,"CF2"
-3,-3,-0.5,-1165.775,"CF2"
-3,-3,0,-1397.305,"CF2"
-3,-3,0.5,-1054.915,"CF2"
-3,-3,1,-1313.996,"CF2"
-3,-3,1.5,-993.321,"CF2"
-3,-3,2,-1280.913,"CF2"
-3,-3,2.5,-976.01,"CF2"
-3,-3,3,-1289.714,"CF2"
-3,-3,3.5,-1010.831,"CF2"
-3,-3,4,-1350.898,"CF2"
-3,-3,4.5,-1099.068,"CF2"
-3,-3,5,-1466.625,"CF2"
-3,-2.5,-5,-717.619,"CF2"
-3,-2.5,-4.5,-770.018,"CF2"
-3,-2.5,-4,-875.204,"CF2"
-3,-2.5,-3.5,-977.292,"CF2"
-3,-2.5,-3,-1048.719,"CF2"
-3,-2.5,-2.5,-1056.826,"CF2"
-3,-2.5,-2,-1191.915,"CF2"
-3,-2.5,-1.5,-1081.589,"CF2"
-3,-2.5,-1,-1292.806,"CF2"
-3,-2.5,-0.5,-974.027,"CF2"
-3,-2.5,0,-1182.813,"CF2"
-3,-2.5,0.5,-850.47,"CF2"
-3,-2.5,1,-1102.008,"CF2"
-3,-2.5,1.5,-794.931,"CF2"
-3,-2.5,2,-1075.993,"CF2"
-3,-2.5,2.5,-777.622,"CF2"
-3,-2.5,3,-1086.152,"CF2"
-3,-2.5,3.5,-810.218,"CF2"
-3,-2.5,4,-1146.847,"CF2"
-3,-2.5,4.5,-897.748,"CF2"
-3,-2.5,5,-1263.078,"CF2"
-3,-2,-5,-744.476,"CF2"
-3,-2,-4.5,-812.635,"CF2"
-3,-2,-4,-908.009,"CF2"
-3,-2,-3.5,-1011.464,"CF2"
-3,-2,-3,-1087.309,"CF2"
-3,-2,-2.5,-1083.771,"CF2"
-3,-2,-2,-1231.932,"CF2"
-3,-2,-1.5,-1151.052,"CF2"
-3,-2,-1,-1367.072,"CF2"
-3,-2,-0.5,-1097.792,"CF2"
-3,-2,0,-1308.079,"CF2"
-3,-2,0.5,-1019.783,"CF2"
-3,-2,1,-1274.345,"CF2"
-3,-2,1.5,-1010.342,"CF2"
-3,-2,2,-1289.657,"CF2"
-3,-2,2.5,-1014.111,"CF2"
-3,-2,3,-1314.955,"CF2"
-3,-2,3.5,-1049.51,"CF2"
-3,-2,4,-1381.502,"CF2"
-3,-2,4.5,-1141.33,"CF2"
-3,-2,5,-1502.93,"CF2"
-3,-1.5,-5,-764.404,"CF2"
-3,-1.5,-4.5,-792.981,"CF2"
-3,-1.5,-4,-908.957,"CF2"
-3,-1.5,-3.5,-993.764,"CF2"
-3,-1.5,-3,-1029.914,"CF2"
-3,-1.5,-2.5,-1013.94,"CF2"
-3,-1.5,-2,-1056.617,"CF2"
-3,-1.5,-1.5,-990.943,"CF2"
-3,-1.5,-1,-1127.048,"CF2"
-3,-1.5,-0.5,-887.126,"CF2"
-3,-1.5,0,-1053.603,"CF2"
-3,-1.5,0.5,-805.034,"CF2"
-3,-1.5,1,-1037.543,"CF2"
-3,-1.5,1.5,-831.492,"CF2"
-3,-1.5,2,-1091.296,"CF2"
-3,-1.5,2.5,-847.943,"CF2"
-3,-1.5,3,-1127.215,"CF2"
-3,-1.5,3.5,-877.82,"CF2"
-3,-1.5,4,-1195.153,"CF2"
-3,-1.5,4.5,-969.987,"CF2"
-3,-1.5,5,-1321.687,"CF2"
-3,-1,-5,-722.732,"CF2"
-3,-1,-4.5,-830.837,"CF2"
-3,-1,-4,-889.62,"CF2"
-3,-1,-3.5,-978.572,"CF2"
-3,-1,-3,-1027.222,"CF2"
-3,-1,-2.5,-972.654,"CF2"
-3,-1,-2,-1051.021,"CF2"
-3,-1,-1.5,-1003.25,"CF2"
-3,-1,-1,-1131.641,"CF2"
-3,-1,-0.5,-928.613,"CF2"
-3,-1,0,-1069.408,"CF2"
-3,-1,0.5,-879.149,"CF2"
-3,-1,1,-1098.349,"CF2"
-3,-1,1.5,-991.899,"CF2"
-3,-1,2,-1239.791,"CF2"
-3,-1,2.5,-1065.219,"CF2"
-3,-1,3,-1318.02,"CF2"
-3,-1,3.5,-1112.045,"CF2"
-3,-1,4,-1401.714,"CF2"
-3,-1,4.5,-1221.284,"CF2"
-3,-1,5,-1539.277,"CF2"
-3,-0.5,-5,-776.313,"CF2"
-3,-0.5,-4.5,-764.45,"CF2"
-3,-0.5,-4,-871.507,"CF2"
-3,-0.5,-3.5,-916.71,"CF2"
-3,-0.5,-3,-908.774,"CF2"
-3,-0.5,-2.5,-891.28,"CF2"
-3,-0.5,-2,-885.864,"CF2"
-3,-0.5,-1.5,-882.172,"CF2"
-3,-0.5,-1,-948.359,"CF2"
-3,-0.5,-0.5,-762.522,"CF2"
-3,-0.5,0,-843.744,"CF2"
-3,-0.5,0.5,-679.609,"CF2"
-3,-0.5,1,-845.224,"CF2"
-3,-0.5,1.5,-823.901,"CF2"
-3,-0.5,2,-1022.679,"CF2"
-3,-0.5,2.5,-922.95,"CF2"
-3,-0.5,3,-1114.592,"CF2"
-3,-0.5,3.5,-956.721,"CF2"
-3,-0.5,4,-1199.327,"CF2"
-3,-0.5,4.5,-1061.269,"CF2"
-3,-0.5,5,-1349.064,"CF2"
-3,0,-5,-639.475,"CF2"
-3,0,-4.5,-715.56,"CF2"
-3,0,-4,-765.687,"CF2"
-3,0,-3.5,-843.619,"CF2"
-3,0,-3,-895.627,"CF2"
-3,0,-2.5,-893.427,"CF2"
-3,0,-2,-942.47,"CF2"
-3,0,-1.5,-944.938,"CF2"
-3,0,-1,-1013.337,"CF2"
-3,0,-0.5,-831.339,"CF2"
-3,0,0,-891.28,"CF2"
-3,0,0.5,-738.951,"CF2"
-3,0,1,-880.393,"CF2"
-3,0,1.5,-918.166,"CF2"
-3,0,2,-1092.182,"CF2"
-3,0,2.5,-1062.127,"CF2"
-3,0,3,-1193.03,"CF2"
-3,0,3.5,-1111.765,"CF2"
-3,0,4,-1246.158,"CF2"
-3,0,4.5,-1232.761,"CF2"
-3,0,5,-1341.546,"CF2"
-3,0.5,-5,-494.726,"CF2"
-3,0.5,-4.5,-540.852,"CF2"
-3,0.5,-4,-590.764,"CF2"
-3,0.5,-3.5,-658.385,"CF2"
-3,0.5,-3,-707.655,"CF2"
-3,0.5,-2.5,-720.405,"CF2"
-3,0.5,-2,-756.913,"CF2"
-3,0.5,-1.5,-768.689,"CF2"
-3,0.5,-1,-820.111,"CF2"
-3,0.5,-0.5,-644.233,"CF2"
-3,0.5,0,-677.052,"CF2"
-3,0.5,0.5,-537.647,"CF2"
-3,0.5,1,-640.872,"CF2"
-3,0.5,1.5,-727.708,"CF2"
-3,0.5,2,-854.191,"CF2"
-3,0.5,2.5,-882.511,"CF2"
-3,0.5,3,-956.219,"CF2"
-3,0.5,3.5,-908.715,"CF2"
-3,0.5,4,-1017.547,"CF2"
-3,0.5,4.5,-986.593,"CF2"
-3,0.5,5,-1132.596,"CF2"
-3,1,-5,-397.521,"CF2"
-3,1,-4.5,-392.152,"CF2"
-3,1,-4,-466.495,"CF2"
-3,1,-3.5,-531.806,"CF2"
-3,1,-3,-590.081,"CF2"
-3,1,-2.5,-651.919,"CF2"
-3,1,-2,-685.192,"CF2"
-3,1,-1.5,-722.33,"CF2"
-3,1,-1,-767.913,"CF2"
-3,1,-0.5,-596.135,"CF2"
-3,1,0,-624.356,"CF2"
-3,1,0.5,-478.624,"CF2"
-3,1,1,-584.126,"CF2"
-3,1,1.5,-678.381,"CF2"
-3,1,2,-808.249,"CF2"
-3,1,2.5,-848.249,"CF2"
-3,1,3,-891.873,"CF2"
-3,1,3.5,-893.33,"CF2"
-3,1,4,-898.601,"CF2"
-3,1,4.5,-985.736,"CF2"
-3,1,5,-940.194,"CF2"
-3,1.5,-5,-249.649,"CF2"
-3,1.5,-4.5,-317.408,"CF2"
-3,1.5,-4,-335.26,"CF2"
-3,1.5,-3.5,-408.805,"CF2"
-3,1.5,-3,-492.356,"CF2"
-3,1.5,-2.5,-527.214,"CF2"
-3,1.5,-2,-609.984,"CF2"
-3,1.5,-1.5,-626.56,"CF2"
-3,1.5,-1,-687.18,"CF2"
-3,1.5,-0.5,-512.811,"CF2"
-3,1.5,0,-534.368,"CF2"
-3,1.5,0.5,-391.577,"CF2"
-3,1.5,1,-486.32,"CF2"
-3,1.5,1.5,-603.54,"CF2"
-3,1.5,2,-714.565,"CF2"
-3,1.5,2.5,-772.728,"CF2"
-3,1.5,3,-798.884,"CF2"
-3,1.5,3.5,-800.821,"CF2"
-3,1.5,4,-819.052,"CF2"
-3,1.5,4.5,-854.746,"CF2"
-3,1.5,5,-868.631,"CF2"
-3,2,-5,-223.654,"CF2"
-3,2,-4.5,-204.776,"CF2"
-3,2,-4,-270.51,"CF2"
-3,2,-3.5,-329.614,"CF2"
-3,2,-3,-399.484,"CF2"
-3,2,-2.5,-505.57,"CF2"
-3,2,-2,-562.422,"CF2"
-3,2,-1.5,-635.603,"CF2"
-3,2,-1,-680.93,"CF2"
-3,2,-0.5,-528.4,"CF2"
-3,2,0,-542.492,"CF2"
-3,2,0.5,-413.128,"CF2"
-3,2,1,-501.366,"CF2"
-3,2,1.5,-630.501,"CF2"
-3,2,2,-722.018,"CF2"
-3,2,2.5,-784.556,"CF2"
-3,2,3,-796.148,"CF2"
-3,2,3.5,-786.104,"CF2"
-3,2,4,-810.939,"CF2"
-3,2,4.5,-798.93,"CF2"
-3,2,5,-845.789,"CF2"
-3,2.5,-5,-130.351,"CF2"
-3,2.5,-4.5,-176.706,"CF2"
-3,2.5,-4,-196.875,"CF2"
-3,2.5,-3.5,-267.914,"CF2"
-3,2.5,-3,-370.402,"CF2"
-3,2.5,-2.5,-460.837,"CF2"
-3,2.5,-2,-605.783,"CF2"
-3,2.5,-1.5,-669.952,"CF2"
-3,2.5,-1,-763.76,"CF2"
-3,2.5,-0.5,-600.007,"CF2"
-3,2.5,0,-646.262,"CF2"
-3,2.5,0.5,-500.85,"CF2"
-3,2.5,1,-624.384,"CF2"
-3,2.5,1.5,-689.08,"CF2"
-3,2.5,2,-809.439,"CF2"
-3,2.5,2.5,-815.245,"CF2"
-3,2.5,3,-813.954,"CF2"
-3,2.5,3.5,-830.778,"CF2"
-3,2.5,4,-745.63,"CF2"
-3,2.5,4.5,-863.829,"CF2"
-3,2.5,5,-718.594,"CF2"
-3,3,-5,-120.769,"CF2"
-3,3,-4.5,-117.088,"CF2"
-3,3,-4,-164.648,"CF2"
-3,3,-3.5,-225.667,"CF2"
-3,3,-3,-316.957,"CF2"
-3,3,-2.5,-462.995,"CF2"
-3,3,-2,-601.536,"CF2"
-3,3,-1.5,-747.098,"CF2"
-3,3,-1,-827.559,"CF2"
-3,3,-0.5,-726.552,"CF2"
-3,3,0,-721.681,"CF2"
-3,3,0.5,-664.642,"CF2"
-3,3,1,-682.102,"CF2"
-3,3,1.5,-838.311,"CF2"
-3,3,2,-821.393,"CF2"
-3,3,2.5,-881.238,"CF2"
-3,3,3,-848.852,"CF2"
-3,3,3.5,-777.375,"CF2"
-3,3,4,-857.062,"CF2"
-3,3,4.5,-701.203,"CF2"
-3,3,5,-879.708,"CF2"
-3,3.5,-5,-84.188,"CF2"
-3,3.5,-4.5,-105.332,"CF2"
-3,3.5,-4,-131.552,"CF2"
-3,3.5,-3.5,-191.991,"CF2"
-3,3.5,-3,-288.681,"CF2"
-3,3.5,-2.5,-415.691,"CF2"
-3,3.5,-2,-605.31,"CF2"
-3,3.5,-1.5,-747.632,"CF2"
-3,3.5,-1,-900.767,"CF2"
-3,3.5,-0.5,-756.759,"CF2"
-3,3.5,0,-852.538,"CF2"
-3,3.5,0.5,-672.424,"CF2"
-3,3.5,1,-847.367,"CF2"
-3,3.5,1.5,-795.011,"CF2"
-3,3.5,2,-928.23,"CF2"
-3,3.5,2.5,-852.049,"CF2"
-3,3.5,3,-831.645,"CF2"
-3,3.5,3.5,-859.83,"CF2"
-3,3.5,4,-705.75,"CF2"
-3,3.5,4.5,-888.698,"CF2"
-3,3.5,5,-646.403,"CF2"
-3,4,-5,-85.923,"CF2"
-3,4,-4.5,-92.352,"CF2"
-3,4,-4,-121.72,"CF2"
-3,4,-3.5,-171.664,"CF2"
-3,4,-3,-250.549,"CF2"
-3,4,-2.5,-372.898,"CF2"
-3,4,-2,-532.057,"CF2"
-3,4,-1.5,-713.006,"CF2"
-3,4,-1,-825.768,"CF2"
-3,4,-0.5,-796.72,"CF2"
-3,4,0,-759.76,"CF2"
-3,4,0.5,-791.037,"CF2"
-3,4,1,-726.301,"CF2"
-3,4,1.5,-913.974,"CF2"
-3,4,2,-814.484,"CF2"
-3,4,2.5,-879.739,"CF2"
-3,4,3,-838.969,"CF2"
-3,4,3.5,-755.487,"CF2"
-3,4,4,-864.443,"CF2"
-3,4,4.5,-670.923,"CF2"
-3,4,5,-892.798,"CF2"
-3,4.5,-5,-95.154,"CF2"
-3,4.5,-4.5,-102.077,"CF2"
-3,4.5,-4,-127.522,"CF2"
-3,4.5,-3.5,-173.693,"CF2"
-3,4.5,-3,-247.933,"CF2"
-3,4.5,-2.5,-362.865,"CF2"
-3,4.5,-2,-535.205,"CF2"
-3,4.5,-1.5,-715.502,"CF2"
-3,4.5,-1,-912.894,"CF2"
-3,4.5,-0.5,-809.257,"CF2"
-3,4.5,0,-940.601,"CF2"
-3,4.5,0.5,-755.316,"CF2"
-3,4.5,1,-936.038,"CF2"
-3,4.5,1.5,-827.675,"CF2"
-3,4.5,2,-938.319,"CF2"
-3,4.5,2.5,-847.929,"CF2"
-3,4.5,3,-829.812,"CF2"
-3,4.5,3.5,-856.019,"CF2"
-3,4.5,4,-727.558,"CF2"
-3,4.5,4.5,-879.037,"CF2"
-3,4.5,5,-683.737,"CF2"
-3,5,-5,-117.77,"CF2"
-3,5,-4.5,-126.588,"CF2"
-3,5,-4,-146.783,"CF2"
-3,5,-3.5,-187.634,"CF2"
-3,5,-3,-252.218,"CF2"
-3,5,-2.5,-346.521,"CF2"
-3,5,-2,-493.705,"CF2"
-3,5,-1.5,-676.727,"CF2"
-3,5,-1,-828.663,"CF2"
-3,5,-0.5,-852.946,"CF2"
-3,5,0,-837.448,"CF2"
-3,5,0.5,-879.235,"CF2"
-3,5,1,-823.573,"CF2"
-3,5,1.5,-934.835,"CF2"
-3,5,2,-857.068,"CF2"
-3,5,2.5,-882.208,"CF2"
-3,5,3,-850.481,"CF2"
-3,5,3.5,-800.608,"CF2"
-3,5,4,-853.925,"CF2"
-3,5,4.5,-754.374,"CF2"
-3,5,5,-871.378,"CF2"
-2.5,-5,-5,-584.168,"CF2"
-2.5,-5,-4.5,-638.743,"CF2"
-2.5,-5,-4,-738.246,"CF2"
-2.5,-5,-3.5,-837.89,"CF2"
-2.5,-5,-3,-893.633,"CF2"
-2.5,-5,-2.5,-893.539,"CF2"
-2.5,-5,-2,-981.677,"CF2"
-2.5,-5,-1.5,-914.85,"CF2"
-2.5,-5,-1,-1179.758,"CF2"
-2.5,-5,-0.5,-876.667,"CF2"
-2.5,-5,0,-1095.752,"CF2"
-2.5,-5,0.5,-737.568,"CF2"
-2.5,-5,1,-995.637,"CF2"
-2.5,-5,1.5,-662.375,"CF2"
-2.5,-5,2,-950.897,"CF2"
-2.5,-5,2.5,-643.773,"CF2"
-2.5,-5,3,-959.195,"CF2"
-2.5,-5,3.5,-678.548,"CF2"
-2.5,-5,4,-1020.716,"CF2"
-2.5,-5,4.5,-766.721,"CF2"
-2.5,-5,5,-1135.598,"CF2"
-2.5,-4.5,-5,-564.992,"CF2"
-2.5,-4.5,-4.5,-619.505,"CF2"
-2.5,-4.5,-4,-718.915,"CF2"
-2.5,-4.5,-3.5,-817.737,"CF2"
-2.5,-4.5,-3,-871.379,"CF2"
-2.5,-4.5,-2.5,-861.314,"CF2"
-2.5,-4.5,-2,-926.556,"CF2"
-2.5,-4.5,-1.5,-796.858,"CF2"
-2.5,-4.5,-1,-993.43,"CF2"
-2.5,-4.5,-0.5,-643.304,"CF2"
-2.5,-4.5,0,-846.848,"CF2"
-2.5,-4.5,0.5,-483.438,"CF2"
-2.5,-4.5,1,-739.716,"CF2"
-2.5,-4.5,1.5,-406.374,"CF2"
-2.5,-4.5,2,-694.354,"CF2"
-2.5,-4.5,2.5,-387.315,"CF2"
-2.5,-4.5,3,-702.403,"CF2"
-2.5,-4.5,3.5,-421.797,"CF2"
-2.5,-4.5,4,-763.761,"CF2"
-2.5,-4.5,4.5,-509.845,"CF2"
-2.5,-4.5,5,-878.6,"CF2"
-2.5,-4,-5,-416.655,"CF2"
-2.5,-4,-4.5,-471.467,"CF2"
-2.5,-4,-4,-571.614,"CF2"
-2.5,-4,-3.5,-672.403,"CF2"
-2.5,-4,-3,-732.997,"CF2"
-2.5,-4,-2.5,-740.49,"CF2"
-2.5,-4,-2,-857.864,"CF2"
-2.5,-4,-1.5,-810.936,"CF2"
-2.5,-4,-1,-1099.55,"CF2"
-2.5,-4,-0.5,-801.126,"CF2"
-2.5,-4,0,-1027.383,"CF2"
-2.5,-4,0.5,-672.934,"CF2"
-2.5,-4,1,-931.363,"CF2"
-2.5,-4,1.5,-600.313,"CF2"
-2.5,-4,2,-888.047,"CF2"
-2.5,-4,2.5,-581.629,"CF2"
-2.5,-4,3,-896.327,"CF2"
-2.5,-4,3.5,-616.009,"CF2"
-2.5,-4,4,-957.673,"CF2"
-2.5,-4,4.5,-704.019,"CF2"
-2.5,-4,5,-1072.611,"CF2"
-2.5,-3.5,-5,-588.504,"CF2"
-2.5,-3.5,-4.5,-643.256,"CF2"
-2.5,-3.5,-4,-743.037,"CF2"
-2.5,-3.5,-3.5,-841.945,"CF2"
-2.5,-3.5,-3,-897.061,"CF2"
-2.5,-3.5,-2.5,-883.593,"CF2"
-2.5,-3.5,-2,-950.242,"CF2"
-2.5,-3.5,-1.5,-795.785,"CF2"
-2.5,-3.5,-1,-973.359,"CF2"
-2.5,-3.5,-0.5,-612.501,"CF2"
-2.5,-3.5,0,-812.284,"CF2"
-2.5,-3.5,0.5,-451.718,"CF2"
-2.5,-3.5,1,-704.974,"CF2"
-2.5,-3.5,1.5,-374.998,"CF2"
-2.5,-3.5,2,-660.062,"CF2"
-2.5,-3.5,2.5,-353.861,"CF2"
-2.5,-3.5,3,-667.48,"CF2"
-2.5,-3.5,3.5,-387.518,"CF2"
-2.5,-3.5,4,-728.105,"CF2"
-2.5,-3.5,4.5,-474.9,"CF2"
-2.5,-3.5,5,-842.774,"CF2"
-2.5,-3,-5,-602.618,"CF2"
-2.5,-3,-4.5,-657.495,"CF2"
-2.5,-3,-4,-758.183,"CF2"
-2.5,-3,-3.5,-858.586,"CF2"
-2.5,-3,-3,-919.085,"CF2"
-2.5,-3,-2.5,-918.229,"CF2"
-2.5,-3,-2,-1019.062,"CF2"
-2.5,-3,-1.5,-916.644,"CF2"
-2.5,-3,-1,-1136.055,"CF2"
-2.5,-3,-0.5,-808.716,"CF2"
-2.5,-3,0,-1015.185,"CF2"
-2.5,-3,0.5,-666.822,"CF2"
-2.5,-3,1,-918.674,"CF2"
-2.5,-3,1.5,-597.329,"CF2"
-2.5,-3,2,-880.017,"CF2"
-2.5,-3,2.5,-576.715,"CF2"
-2.5,-3,3,-888.02,"CF2"
-2.5,-3,3.5,-609.473,"CF2"
-2.5,-3,4,-948.412,"CF2"
-2.5,-3,4.5,-696.583,"CF2"
-2.5,-3,5,-1063.559,"CF2"
-2.5,-2.5,-5,-736.592,"CF2"
-2.5,-2.5,-4.5,-792.659,"CF2"
-2.5,-2.5,-4,-891.615,"CF2"
-2.5,-2.5,-3.5,-988.718,"CF2"
-2.5,-2.5,-3,-1040.402,"CF2"
-2.5,-2.5,-2.5,-1010.62,"CF2"
